"group.all" "pa" "lon" "lat" "X1Km_.eigenvariables.1" "X1Km_.eigenvariables.2" "X1Km_.eigenvariables.3" "X1Km_.eigenvariables.4" "X1Km_.eigenvariables.5" "X1Km_.eigenvariables.6" "X1Km_.eigenvariables.7" "X1Km_.eigenvariables.8" "X1Km_.eigenvariables.9" "X1Km_.eigenvariables.10"
"233" 1 0 -46.385559082 -8.838896484 18.82893891039 -14.8888690220008 -12.8326634735185 6.00567441848702 -5.10243161679124 1.51194579493246 -0.374043183223982 8.87370576414783 2.04570261697288 4.43505750155447
"234" 2 0 -39.165559082 -13.988896484 20.65162175167 -6.81940811422949 -9.44416871840229 5.95384234494204 -6.02810354108463 2.13673436551914 -1.10243278810735 8.92862172138323 1.96122619390381 2.19674030587106
"235" 2 0 -44.625559082 -10.488896484 17.0852417702355 -16.333529584883 -13.9464940320169 7.4531875543551 -6.0398375504033 1.79797824806686 -1.05052952486144 9.42544603870343 3.36059445488601 4.61615571113508
"236" 2 0 -63.055559082 -8.878896484 22.1322419983475 -12.044272085251 -13.7168233312064 7.29517300929591 -4.49436509444087 1.93435139538363 -0.638031637838506 7.93268391858443 1.4640147870444 2.26002880204283
"237" 1 0 -43.115559082 -15.388896484 17.1726076987413 -15.2770805032543 -11.6153329310226 6.11206756844114 -5.53749230791701 0.963850948013513 0.0505521591720136 9.02244970141393 3.42235148634057 3.29263877766789
"238" 3 0 -53.815559082 -5.828896484 21.3982466600882 -12.3639112572494 -13.4139513759289 5.81349816504073 -5.87997970684183 1.23753859605098 -0.851114639113079 8.05582290943105 2.91999652464214 3.7039451316891
"239" 2 0 -58.555559082 -5.238896484 23.8167410132121 -11.1807541917593 -12.3875520291108 7.63988346108636 -4.52706005547329 0.790194820229022 -0.121118204891429 7.76550379304857 2.25719573250795 2.83225539994022
"240" 2 0 -47.295559082 -13.768896484 18.4530722064841 -13.063921618937 -13.1778148570689 4.11304566214712 -4.39177998640571 1.39520730251649 -0.341099074968152 8.40825758880657 1.58155372997911 3.33702863136322
"241" 2 0 -48.625559082 -23.718896484 14.434831810135 -10.1300826208358 -12.4111947059932 7.35209951466459 -5.01841149507208 0.514979535814712 0.0463807157701647 7.69603371586493 3.7848279931893 2.95749228691149
"242" 2 0 -72.445559082 -7.728896484 21.9491083808382 -10.4062094931782 -12.9594357305028 7.98636535638481 -2.96604101831396 1.77614285248009 0.0540334623502565 9.05653653227081 2.83155442541429 2.01770901728214
"243" 1 0 -58.325559082 -1.548896484 24.1145821102069 -11.0348655636905 -11.6535620046276 5.89814184404077 -6.14587602739328 1.37460478706517 -0.892166967650034 8.26692383297843 3.05063027761228 3.34914502983844
"244" 3 0 -50.465559082 -4.878896484 22.6874375810776 -12.6767297337347 -12.6301242931345 4.62023669387793 -3.55602080066572 3.38032791336854 -1.99903681748739 7.79043316148276 3.60577414142391 4.08753577489224
"245" 1 0 -48.065559082 -22.778896484 15.5627336051282 -10.9321899191268 -12.9861614655781 7.54584656625225 -4.86883393481571 0.909498132596081 0.0256622813800356 8.01771172151825 2.87799002829356 2.60766873717947
"246" 2 0 -66.015559082 -5.448896484 23.9763410471196 -9.76046092829587 -13.0673290229967 6.68076387911031 -4.58324523339039 1.70208944145346 -0.0808474277802093 9.07205698883434 1.86828024349481 2.68897288924635
"247" 3 0 -54.285559082 -1.598896484 23.1506786604431 -12.9531925144598 -10.2941339794582 6.56578941494985 -5.30263677438399 0.914543367691483 -0.328221293470127 7.8232563598006 2.89299494605475 3.2628545774063
"248" 3 0 -62.795559082 -8.648896484 22.1585261904366 -12.0883579034344 -13.6364255941618 7.60158027257125 -4.44042404699428 1.51466307118759 -0.331542004949151 7.94832910119761 1.31685708109541 2.23520866282378
"249" 1 0 -48.995559082 -17.978896484 17.3076027562889 -13.7818367175762 -13.9665696328903 6.72363088349495 -2.99582412787059 3.15014813941895 -1.33005234955756 8.6960941147959 3.59286630165434 3.62635519003043
"250" 3 0 -60.615559082 -5.258896484 24.4218814190107 -10.4091623674385 -12.3333051792294 6.70343676936239 -5.38977301393574 1.39666373099529 -0.497879449009698 8.20466814966807 2.42117681411094 2.96658398617099
"251" 1 0 -50.905559082 -2.558896484 25.0720213258703 -11.5280152974672 -13.2099613670447 5.97237856747441 -3.52377046235953 2.11462628805986 -1.09860669742653 7.1022432536845 2.42058174256362 3.67988603300191
"252" 1 0 -45.995559082 -9.958896484 18.490445500921 -15.1230507176822 -13.6819001982321 7.27274477558179 -3.0362047526269 3.24959420981381 -1.11835835982522 8.90685508067531 3.64369362810347 4.30614044959548
"253" 2 0 -58.925559082 1.181103516 22.5500917066172 -11.7699259140355 -12.0912204978417 3.70884631098643 -6.87399398504623 2.09823067002118 -2.05969892821457 9.40668847523865 2.32646008398882 3.20272455211217
"254" 1 0 -63.145559082 -10.448896484 20.8811585105984 -11.9560303152138 -14.8108943262852 5.86882858065889 -5.60874123263027 1.77541818106828 -1.04142956601476 8.03169252903012 1.77943754592087 3.4474787071275
"255" 3 0 -40.875559082 -8.578896484 16.8887564983835 -16.7375154996995 -10.8918575698952 6.96426709306377 -4.77212289314964 1.34947026623697 0.149923892533667 9.6225919652859 2.19070848443345 4.51141230388377
"256" 3 0 -68.635559082 -8.008896484 22.4068913599133 -10.9404553683612 -14.36162975641 7.28932881226655 -2.59548398924635 3.01465492170909 -0.943740510371852 8.71775244727025 3.58644538586669 3.06414405592693
"257" 1 0 -54.975559082 -3.948896484 22.6496023328203 -12.1670122974557 -11.6158703459063 6.48352113635745 -4.3683764207499 1.79003695054181 -0.467239130692094 8.0320566275627 1.77693241774235 3.94382282745635
"258" 2 0 -41.495559082 -9.798896484 17.8991719386137 -17.8685986201566 -10.9359531314527 7.62100894550826 -4.22232977423763 2.29954081523382 -0.673777081794673 9.52500918222753 5.80110607732554 4.28780222840631
"259" 1 0 -57.005559082 -2.988896484 24.7181672392709 -11.2026796530553 -11.2972599645749 6.65719929832048 -4.014324988243 2.49618716284741 -1.09475478039856 7.93366532044441 2.52074282306556 3.33726679534028
"260" 2 0 -42.345559082 -9.228896484 18.4435930469158 -17.408044619409 -11.5598139587909 7.51157425202833 -5.26079219301522 1.46384302596622 0.265267532489175 10.1170748475468 2.56913537613565 4.66095767699765
"261" 2 0 -47.525559082 -24.628896484 18.4628246354628 -7.81480408667737 -11.8522423670174 9.96101792426846 -5.21686941013255 -0.357396136720895 -0.913214375135135 7.29559688345407 3.24651476231622 -0.509646595898994
"262" 1 0 -55.045559082 1.421103516 22.2257938915153 -12.1383154060296 -12.6264838537243 5.54569492292473 -5.29130779072837 0.787112574303755 -0.423338771196942 7.37536837217812 2.85449300304992 3.66794402410879
"263" 1 0 -45.865559082 -21.578896484 14.8391210888639 -10.4732456027303 -15.003375177604 6.03092661890605 -5.60085500495887 0.4165622912725 0.0280286036192498 8.01630040118156 3.68157859981041 3.28670892526028
"264" 3 0 -43.205559082 -16.388896484 14.1826698503458 -12.3269428042319 -13.3826765693926 5.24151738798101 -3.1688627263546 -0.165350443588093 1.09319890317986 7.84696287551091 2.96774137365112 3.74765468730681
"265" 1 0 -42.055559082 -8.928896484 19.0822415055639 -18.1000449058413 -11.3847312979414 8.48630907423012 -3.19314828044229 3.39635406643657 -0.770641211401392 10.1115502419649 3.84071267347972 4.59490703962945
"266" 3 0 -56.515559082 -6.048896484 23.2199925666014 -11.6905594475081 -13.6728777750272 7.57487452286621 -4.60931786584155 1.86045738774083 -0.650644082007269 8.05886048211248 1.68397303225552 3.41409922262266
"267" 2 0 -71.895559082 -5.908896484 22.8385324220338 -9.34551964608199 -12.9819596150467 7.32398194737907 -4.1130447201086 2.44825973021763 -0.239847466602129 10.1584114416366 3.14015166134096 3.03424855231062
"268" 2 0 -59.805559082 -4.898896484 24.0368487477973 -10.7566556910708 -11.4484653378907 7.45082209224686 -3.88000850039846 2.36599495594582 -0.766009652236859 8.66717627885577 2.70196016739685 3.34841987515017
"269" 2 0 -61.035559082 -3.158896484 24.8033900677101 -10.7422972665523 -11.4497396176538 6.43515877951065 -4.06940374708912 2.55482826399409 -0.942670023352536 8.39105546851232 2.63488915665706 3.4192164802722
"270" 1 0 -39.425559082 -11.568896484 16.0518813079446 -14.4081284936394 -8.44996951761359 7.06350548544544 -5.69147851342963 1.61124523024062 -0.415989930043822 9.39693218351119 2.60191775609265 3.61947947970302
"271" 1 0 -53.995559082 -5.468896484 21.9829418410186 -12.3432573920184 -12.9326834845487 6.8918659963831 -3.14480978740928 1.77912406448539 -0.514867873283102 7.71682981763825 2.7091276964625 3.56241877544344
"272" 3 0 -67.275559082 -9.398896484 21.6931239190733 -12.5093785378664 -13.3856761886282 6.96371754702837 -5.49735246735051 1.0682158195175 -0.226877180602185 8.50352865612033 2.86361189188346 2.7343460047491
"273" 1 0 -58.705559082 -7.268896484 22.3619832585321 -12.4974786067724 -14.1210759839432 7.79174771323041 -5.4312531466288 0.92691038711456 -0.857019246343406 7.20708108888361 3.65760361215926 2.33616497501495
"274" 1 0 -49.595559082 -20.678896484 16.5374545686293 -12.1786337317923 -13.7832063963797 7.69461510422684 -4.52752962224239 0.406387299856811 0.221294942297933 8.09977889763553 4.11247865049339 2.58703505277375
"275" 2 0 -55.185559082 -1.738896484 22.9575916573753 -12.5367848562422 -11.1094169749589 5.66225547429091 -4.38877154020081 3.92645509143807 -2.45118207150891 8.93483827326492 3.47901295938906 3.11607651368574
"276" 1 0 -70.005559082 -4.858896484 23.8524709306928 -8.80897166169607 -13.2010182951844 7.50797776314977 -3.54598293774462 2.11874136752633 0.0935493467438531 10.1691211291226 3.14967030073666 3.09160433059322
"277" 1 0 -41.775559082 -19.068896484 18.2645683908791 -13.6856515178611 -12.4776059348059 8.83289617325767 -2.5280760478056 2.92570237317708 -1.00831900176949 8.25586073123207 3.51017467257694 2.54198230195542
"278" 2 0 -38.925559082 -10.978896484 17.655267151528 -15.3315606984293 -9.732916658457 8.68900610165051 -5.90460681414634 1.84547911990503 -0.349552012837171 9.51003674302199 2.54500957245672 4.65000514012292
"279" 2 0 -39.695559082 -10.968896484 17.0616703068209 -15.3752509363813 -9.43453725704091 8.06739420973156 -5.81462687644706 1.618045164321 -0.202182936599818 9.35916626681329 2.64558410966356 4.16573318332836
"280" 2 0 -39.465559082 -6.208896484 19.8773817485194 -16.1672599478887 -10.5823378378959 6.8174342540458 -3.25225114204914 3.32198749997495 -1.49737850178489 8.31219723557083 3.57463731585325 3.62492775388841
"281" 3 0 -48.925559082 -19.838896484 17.4340600848898 -12.4766333927965 -14.6681437502034 7.4786988481752 -3.66329921740226 1.74802572747845 0.0749264113694637 9.08243209753551 2.08847758984532 2.95564237601603
"282" 3 0 -70.465559082 -10.468896484 20.3402882661559 -11.8970967150341 -13.7616044472702 7.56486054015701 -3.49530428272266 2.32832277169767 -0.22786603370083 9.4420868774245 2.61529711106152 2.67290776558447
"283" 1 0 -72.325559082 -9.098896484 21.3027719877274 -12.0020421148458 -12.9641158983978 7.91143344998511 -3.15812865600826 1.98800758636882 -0.00638990782575299 9.2823719676333 2.75683950123955 2.55345524151288
"284" 2 0 -63.895559082 -9.768896484 21.8622890711431 -12.3469350002751 -13.6762309220858 6.59623922299665 -5.96054358043071 1.15805795089178 -0.798816577610088 7.78206162618963 3.35138195002224 2.84761914837609
"285" 3 0 -51.445559082 -4.688896484 21.958766546378 -12.5770040541123 -12.1223174258277 5.52819220674669 -4.96466357546209 1.08023304879025 -1.01932187396768 6.82054483296265 4.64583827471593 3.67802231493767
"286" 3 0 -56.925559082 -0.878896484 24.8833260151841 -10.5162770306007 -12.749325759801 5.74188021458385 -6.39720056864305 1.92989390024505 -1.68465699036035 8.31422616177254 4.68996385836708 3.29098638428106
"287" 3 0 -60.125559082 -2.678896484 24.2979268628542 -10.5350250169916 -11.1313054492162 6.87852553153778 -5.97447397783179 1.12349971178477 -0.295555839557739 8.88860653043312 3.48131236534744 3.06195845574422
"288" 2 0 -54.135559082 -0.838896484 21.2930383751579 -11.7264584149481 -11.4479963605163 4.91367831443274 -5.59927409248365 1.15795753265436 -0.550835678998662 7.88965909201387 3.39402231355958 3.75566086973116
"289" 2 0 -71.685559082 -6.028896484 22.7404358373047 -9.55841822953973 -12.9650878609369 7.05381518253899 -3.95608852686095 3.31610184942612 -1.05076654736035 10.0701311234022 4.49923726774169 3.06355587299794
"290" 1 0 -41.215559082 -12.118896484 15.2634035193683 -12.9886267361802 -10.4157169847076 6.68668390072074 -3.65283329137935 0.261700212606064 0.99092447798061 8.75211053122433 2.86455188491554 4.01452846139736
"291" 1 0 -60.135559082 -6.438896484 23.3606032928066 -10.9862726330622 -13.0598575388377 7.22289871356476 -3.95122072306717 2.49646811947533 -0.997907924872306 8.14450817811563 2.44346119722846 2.90672081504051
"292" 3 0 -40.135559082 -19.828896484 19.2643931738565 -12.0373147187757 -9.82087769362286 8.49631068477504 -5.47883530304232 1.53100336844189 -0.665631403348395 7.83956471309465 2.10886451563574 1.79353901492013
"293" 3 0 -54.055559082 -1.068896484 21.784195511524 -12.2103953018295 -11.1123958176011 5.68722369545278 -5.16485764864561 0.711202782932103 -0.232445009531347 7.76484250938015 3.57068736627716 3.39454899006663
"294" 1 0 -37.375559082 -7.288896484 15.0797277508606 -13.5353263995347 -10.4680000954482 3.5417653661398 -3.82453346358698 0.380175402815711 0.503073226099474 8.1710080586421 2.94999184400337 3.05725696888046
"295" 2 0 -42.535559082 -14.728896484 15.5580788240737 -13.3949691169033 -11.7843212720036 5.57376222867232 -2.75168454833568 0.30413740128679 1.11256899159979 8.22762841984081 2.05253388933016 3.24675144328676
"296" 3 0 -43.695559082 -9.088896484 19.4341759411085 -17.07727194536 -11.5179204113137 8.41059841771651 -4.07399753849906 0.379809139858193 0.46061931893541 8.6904678740589 3.85493674590495 4.12767058520283
"297" 1 0 -45.545559082 -17.948896484 16.7079628230626 -12.40738144891 -14.5244056512143 6.60610273021358 -3.34483348364112 0.143854681122772 0.795550076738805 8.34838169194395 2.48592530340932 2.7110034624238
"298" 1 0 -49.555559082 -3.178896484 25.1277334514898 -12.6786969755136 -13.2330074812684 5.68615825136234 -5.06960818997739 0.18637044437009 -0.600533559057455 6.30095925754961 3.65828694145376 3.52484618196312
"299" 1 0 -54.825559082 0.241103516 22.197368114609 -11.0602643621389 -12.4549896007615 6.04634117070918 -4.386928388888 -0.407777942266399 0.367309228413009 7.2036471569181 3.6253257449261 3.26922895221481
"300" 2 0 -40.135559082 -9.458896484 16.0954836431559 -15.9510211867538 -10.6925647941582 7.78660145701815 -2.41832842327674 2.73084273325944 -0.444908783138594 9.13185838536193 4.07257496386594 4.12323412852028
"301" 1 0 -37.955559082 -10.998896484 17.6109160047097 -12.1276664011689 -9.33757365595727 7.59507165572111 -4.02019868168556 0.523715816884115 0.254358002404493 7.49509527828687 2.5496652750847 3.75962956042918
"302" 3 0 -54.795559082 -2.888896484 22.9700311533775 -11.9244616452792 -12.4060502266345 5.55959173805577 -4.94114535205404 1.40288253395671 -0.744803215988521 7.11034042134285 1.76732183142485 3.36142809577046
"303" 3 0 -61.795559082 -10.238896484 19.7300886770457 -14.0803123709109 -13.8490055436806 6.61338497562052 -6.47924514417924 1.26529558709494 -1.14911442932431 7.40539178321014 2.96186292597389 3.66974304109139
"304" 3 0 -40.855559082 -18.438896484 16.5017114753152 -12.1444231846242 -11.5942329670183 5.20178887882118 -6.0022098281247 2.36955319820116 -1.61914398232311 10.1499692977762 1.24105607463208 2.30035893914422
"305" 2 0 -50.315559082 -4.238896484 23.9782902571879 -12.9037097550543 -12.902027433592 5.16840185177744 -5.44307287409752 0.95692360439415 -1.05988142726001 6.76628900081363 3.74124536183403 3.73769998627717
"306" 1 0 -59.215559082 -3.388896484 24.657035150608 -10.8396594362276 -10.9877031411372 7.36344878406717 -4.31374731751765 1.20568302051025 -0.0396154992943131 8.31192946188882 1.83549524367794 3.20260982401984
"307" 3 0 -61.125559082 1.721103516 23.7843067642228 -13.1651175739473 -11.7400760814688 6.51039981374259 -5.28286738523216 0.889942240667347 -0.386273194262856 7.80546548872135 3.00199317390775 3.54552877990214
"308" 2 0 -54.625559082 2.311103516 21.9718284536495 -11.4409801083672 -12.6630099855708 4.55296304213445 -5.36791470510333 1.10286866377779 -0.869657943845746 7.30861708479896 2.67176392885848 3.55295031181682
"309" 1 0 -60.405559082 2.311103516 22.1439036096394 -12.7494776344986 -11.815868632564 5.00984418629435 -3.75769018933283 1.57385382022927 -0.818528777190421 7.87317033302951 1.89990512571972 3.28350347019106
"310" 2 0 -46.245559082 -10.768896484 17.7347249992799 -14.5211614160585 -14.0703927587367 6.06490980174347 -4.11180946677056 2.75389399275199 -0.931736285397259 9.54519438030242 2.4008427346663 4.3555174298606
"311" 3 0 -51.245559082 2.901103516 25.298363633992 -10.0226423431385 -13.9490614465334 4.81018913201663 -5.33761405446655 1.46425166455168 -1.7602989761227 5.41596223172238 1.44760428675861 3.15932839589616
"312" 1 0 -46.555559082 -19.368896484 15.7523558745029 -10.9332286341769 -14.7320809419685 5.5322732145057 -3.88813662055029 -0.0490930955523057 0.697919351152221 7.90175833854248 3.67037859798706 2.68765237796901
"313" 3 0 -53.975559082 0.121103516 22.7121444854343 -11.1145465972911 -12.0599710992691 5.22829874151945 -5.50101103546242 1.4952399851769 -0.709362859870166 8.17343019222671 2.2841472749829 3.63232636236296
"314" 1 0 -62.925559082 -12.108896484 20.3679115436226 -13.4776582482765 -13.9078912428203 8.32938363762907 -4.73651186782164 0.707044103235475 -0.0590431083032523 8.06301763705451 3.07429201540875 3.01685714206888
"315" 1 0 -47.155559082 -19.468896484 15.3348030882072 -9.53492067929427 -14.8018880520156 5.31881215317125 -3.09815009467322 -0.323424055748067 1.12333364615393 7.89470063659147 3.50482250145379 1.86375793877828
"316" 3 0 -42.425559082 -21.068896484 16.8355549180283 -12.7539557640979 -13.852723712505 7.55472650130441 -6.38870605028231 2.13233795995931 -1.57129665455792 8.76861509055813 1.8059245430243 2.30242319147196
"317" 2 0 -66.165559082 -8.298896484 22.3673652206431 -12.2415602584268 -13.2330776535061 7.67120500830298 -5.28684326729361 0.161228776501929 0.268195641608679 8.34921228506127 3.59952523852523 1.9959245599946
"318" 1 0 -39.455559082 -16.088896484 18.4691419725501 -10.4431433206407 -8.81489933484621 7.13442891014387 -5.20585031517405 1.31254233182215 -0.287405700801791 8.43491324076336 2.72115227865355 2.58554458607794
"319" 1 0 -54.455559082 1.431103516 22.5172329248934 -11.8528301791039 -12.4015051125716 5.66591902514157 -3.46523629194704 2.24369313699533 -0.902834718820757 7.48690087729226 2.40883271592809 3.73023158318248
"320" 3 0 -43.405559082 -13.898896484 17.2679315384592 -15.9673926502667 -11.8131337259784 7.03009130329935 -4.14676230084959 2.2940751312938 -0.984151685310691 8.62711861073972 5.55643383377561 3.66384413167104
"321" 2 0 -58.465559082 -6.148896484 22.7136272397788 -11.7554862591981 -13.0865963766736 6.47398847051155 -5.75866276024318 1.65121213748858 -1.02353050377623 7.59996898361696 2.09112760141968 3.6887116192745
"322" 2 0 -43.785559082 -9.858896484 17.7647569457909 -17.0968502555541 -12.2026848142183 6.82255392880653 -5.82885003998744 1.87850651600185 -1.05970452747787 9.82389983911987 4.51471925882515 4.33135265130109
"323" 3 0 -54.425559082 -1.768896484 23.1537042675113 -12.8553358905683 -10.2920264678932 6.16572248070742 -5.39686435381364 1.6855157947623 -0.739473783044069 8.19421452883046 1.9256370194136 3.36234443029456
"324" 2 0 -70.845559082 -7.658896484 22.3146082192278 -10.749495184876 -13.1068730423221 7.2407863061624 -4.31198735759457 1.45050896114809 0.300557470555183 9.41921778550398 1.89874269398212 3.08307018171357
"325" 3 0 -38.785559082 -12.608896484 20.6625266082275 -10.3079119813692 -10.0310938408902 6.45742730731564 -6.1171660279666 1.71100496595187 -1.20966156121523 7.75681335604695 2.38165306140028 2.72430187117333
"326" 2 0 -43.675559082 -9.068896484 18.3989930492848 -16.6342321645986 -11.5940242076532 7.13306734720844 -5.28030654313099 1.03426442030204 0.0278814097096753 9.0444236719736 3.08903192990475 4.75138911907007
"327" 3 0 -43.975559082 -13.488896484 17.1656377551447 -15.6144012411142 -12.3477637902372 6.38829619986558 -3.5534012079462 2.49711080330062 -0.622623136769609 9.49448618996165 2.3519220792326 4.02028442852028
"328" 3 0 -70.955559082 -9.598896484 20.6343908898002 -12.0641625693589 -13.6125457763146 6.94343815928115 -5.22577021776272 1.3140049132603 0.00123072743688379 9.62449875100776 2.45713514164798 2.48002259020758
"329" 3 0 -48.475559082 -17.688896484 17.9388456347148 -13.6860062623804 -14.8346678318177 8.61602690315334 -3.02311953887059 -1.27449098759877 0.850197518481628 7.66614081684089 3.41859129709665 3.1860334264722
"330" 1 0 -68.315559082 -4.358896484 23.8158976951211 -8.66212451149133 -12.5319566834222 7.44686542334595 -3.33439513786173 1.82491778219305 0.0402557811364228 9.43060794819635 3.21808675089688 3.06114090343603
"331" 3 0 -56.375559082 -0.808896484 24.6734042508121 -10.1959843139642 -12.6182867309266 5.25516303501932 -6.38844330302556 2.46133906576734 -1.70713555198304 9.54680816379732 1.47945322320458 3.31134433387811
"332" 3 0 -48.105559082 -21.088896484 16.5177739149254 -11.5170536866733 -14.0257375921923 6.78937642913223 -5.08257934643421 0.649244073231595 0.057718270418477 8.18489070768541 3.62199141669881 2.46441428798733
"333" 3 0 -46.125559082 -20.688896484 14.924328591673 -10.4524866882701 -15.0248771409825 5.60513885936688 -4.66235769849741 0.950152230689567 -0.15783274915173 8.3163843760762 2.3969907979314 2.83615391897837
"334" 2 0 -43.265559082 -18.598896484 15.4066584626451 -10.8666089583705 -14.819071556941 5.46984176182703 -4.19694923018558 0.951070086886297 -0.0425598642142702 7.65765832560354 1.94784934055594 2.77764235231546
"335" 1 0 -51.965559082 -5.058896484 21.3625497658307 -12.3920253740912 -12.2842623465644 5.2419035830074 -5.15173905958612 1.15446956843386 -0.463372768280015 7.73527312278705 2.46399655608158 4.39134782149755
"336" 2 0 -52.075559082 -5.058896484 21.2862572955055 -12.3087090024277 -12.2896594432367 5.38027317276556 -4.97457698119568 0.881526518580741 -0.299953071502731 7.55575020520416 2.91082014878626 4.34917716587116
"337" 2 0 -51.945559082 -0.828896484 24.6331874467667 -11.3630283147557 -11.8810551004507 6.12196726363891 -5.80444288086762 1.35123067881148 -0.776997880988679 7.75659988231251 2.58021090639656 3.27635112669062
"338" 3 0 -70.465559082 -7.328896484 22.5662771597982 -10.4024610131266 -13.8428331142886 6.73062239484819 -5.09205093759295 1.15386741159163 0.132129097844804 9.30571140761175 2.62645967850741 2.82991839643767
"339" 2 0 -47.765559082 -19.408896484 15.3301038784991 -10.3059023726979 -14.709799434686 4.87291951679602 -3.97147176115899 0.374590076247404 0.492056129567618 8.33598484406093 3.95389733818173 2.39564204451032
"340" 1 0 -48.655559082 -15.978896484 16.7562363607696 -11.6994551880026 -12.7728125211799 4.01593717625225 -3.75134968892458 0.231991934309684 0.411922874449701 7.74746583019605 2.71237689660502 3.21917921280146
"341" 2 0 -59.125559082 0.0411035159999997 23.957245648749 -11.3100005155945 -12.2300225889829 5.72845863239353 -5.48146159871315 1.09371724020021 -0.461613772231783 8.19182323444255 2.83654473256337 3.69467286040398
"342" 1 0 -44.265559082 -14.828896484 16.6407554343715 -14.7695746127545 -12.9289682204727 6.48508001727859 -3.8087544668701 1.86993654855146 -0.215904955483637 8.83739977808422 2.00696992090423 4.06044357959407
"343" 3 0 -43.335559082 -17.128896484 13.4665396825081 -11.2163396735146 -13.6884932758553 3.74272531766635 -3.35896855997585 0.0378219217608483 0.720575548487908 8.19596853437645 2.9405000383177 3.38065713082315
"344" 3 0 -45.815559082 -20.438896484 15.1823172619131 -11.038319380724 -15.1728408201697 6.3452469063867 -4.36976534928407 0.514726207991071 0.241928168161357 8.16092167225257 2.7580956262078 3.03334174327549
"345" 2 0 -63.205559082 -7.978896484 22.5679070703648 -12.4136720580431 -13.0956743923988 7.51956379661873 -4.30584007811093 1.73851358588002 -0.568621522160821 7.77354597282881 1.54111343467315 2.7221109420501
"346" 1 0 -48.415559082 -19.708896484 17.0924428188704 -11.9889876764436 -14.4732424412626 6.8482960026395 -4.11192621863219 0.924390682002009 0.418201272154133 8.96101466353209 2.09898493719229 2.78428617475552
"347" 3 0 -68.185559082 -4.998896484 23.7356641895903 -9.42704208142175 -12.8364534192585 6.97633084958745 -3.12596132019481 3.36308176429932 -0.975350955984036 9.51522669661363 3.80840992140529 3.03591040000471
"348" 2 0 -54.515559082 -6.898896484 21.8069751643777 -12.3849135517366 -14.9033074944148 6.36345625268994 -5.66754850090255 1.0192120561902 -0.796577760597444 7.48025191954925 3.27328318522918 3.8943581624748
"349" 1 0 -47.015559082 -22.058896484 14.898389159652 -10.5553103120139 -13.8855909033325 6.53388143236372 -4.84890782556543 0.68145282653451 0.0336033731884344 8.06981364586779 3.42478595539917 2.4158934726053
"350" 1 0 -39.875559082 -12.088896484 16.5130518489899 -13.6413954600125 -8.24382548169522 6.69986644546579 -6.0474854414222 1.64401219007932 -0.740645886628469 9.10230647715064 3.1843109001036 2.86381438464751
"351" 2 0 -50.665559082 -19.418896484 18.0419288123333 -13.071022449324 -13.5873059198536 7.06993472241122 -5.46247569358522 1.09875556225814 -0.518570787631684 8.08090943135895 3.87429133047732 3.32604773764605
"352" 2 0 -64.325559082 -9.668896484 22.3801710014413 -12.6749100152325 -12.9135104505969 7.53450336048885 -3.7787280366001 2.46662465986048 -0.858165447605417 8.23040647586926 2.35119968173098 2.92637544612243
"353" 1 0 -41.035559082 -17.958896484 17.9498876025398 -13.2364091375703 -11.3132582237773 8.02774358132163 -4.81596119436948 1.21631042118211 -0.00482317167517571 8.5161889548023 2.25855792808356 3.0997586863263
"354" 3 0 -39.605559082 -9.218896484 16.1485345287849 -15.8141767498039 -10.1425350907169 7.67439844928279 -4.21041611998399 1.07393075609051 0.551230684842261 9.09804603290046 2.21762398766817 4.02529931320969
"355" 3 0 -41.675559082 -12.808896484 12.3468973460625 -12.7330232809307 -11.6382952650599 3.28196821529563 -4.33064033970322 1.1550012244972 -0.358252954395597 9.52638333526735 4.58985420623758 4.1343880071747
"356" 1 0 -60.845559082 -2.408896484 24.9804808877006 -10.1508572993796 -11.7854155668262 6.4495383436578 -5.55136623225395 1.27050593303761 -0.386735945960956 8.46392981518381 2.78955759371895 3.40086450085535
"357" 1 0 -69.815559082 -6.528896484 22.5289169581095 -10.325620422614 -13.5885593450268 6.70926071068913 -3.68440960425931 3.40988087899209 -1.19803309551479 9.77201260128296 4.05981532507278 2.93391401773318
"358" 1 0 -46.795559082 -17.998896484 18.0820622788752 -12.5777464071462 -13.7953818910368 6.72143738241475 -3.11103393899017 0.671244518820439 0.871635302246954 8.66798252522524 1.74254774684376 2.55956969622682
"359" 1 0 -45.065559082 -12.088896484 16.6611224267555 -14.6313383280115 -14.0935787076782 5.3525896104084 -6.22967214296201 1.84701886180926 -1.19172839868332 9.90671866975297 2.40456881606992 3.91545187360243
"360" 2 0 -46.965559082 -20.678896484 15.4020981065675 -10.429426200551 -13.8431854365945 5.2621494070215 -2.16634693576766 2.59355967815361 -0.7269064802408 8.32394902401868 3.85819408880989 2.36406165027088
"361" 2 0 -52.575559082 -2.498896484 23.6617785709292 -12.5235430031311 -11.5087168805166 6.204165780811 -4.95336141059102 0.927883314915775 -0.919937290516387 6.96544499470279 4.78177265913492 3.00625925003166
"362" 1 0 -47.105559082 -22.918896484 14.5339955296505 -9.7563273236991 -13.2411446022557 6.59133467908344 -4.58651273598183 0.591241429485856 0.127552425478441 7.89736186626864 3.03180670956351 2.41181927786477
