"group.all" "pa" "lon" "lat" "layer.1" "layer.2" "layer.3" "layer.4" "layer.5" "layer.6"
"25" 2 0 -53.79917289 -3.825837543 -11.7821905286865 7.13274760100878 0.0523327010354441 -7.07100423828093 -0.442049967566768 -7.13914501270173
"26" 3 0 -51.29917289 0.774162457000001 -12.8429591392631 6.83726556851571 -0.0406003862824911 -6.67183474182734 0.188764319566497 -6.38345908896746
"27" 2 0 -73.39917289 -15.025837543 -2.44267791520263 1.07742294596437 -1.58334711229245 -10.9900382007507 -1.63353871871012 -6.53962611426192
"28" 2 0 -50.99917289 1.974162457 -13.8411129010303 6.10644289095382 -0.166261869720386 -7.74131177265072 1.94847099453689 -6.59115681950833
"29" 1 0 -47.39917289 -13.525837543 -10.0433699412812 8.63915484997935 0.0113267864330847 -8.07149865060296 -1.06464999167937 -6.19536089248549
"30" 1 0 -36.19917289 -9.225837543 -10.3827277488937 6.53608764669331 0.605641635727647 -6.5074196462961 -0.173559141722652 -6.1210622585983
"31" 1 0 -68.99917289 6.474162457 -12.8235375394374 8.00735535600843 0.225920540286006 -8.02949779594441 1.4232616352335 -6.67516931814129
"32" 3 0 -68.89917289 -2.025837543 -15.4806531972811 2.60575868850122 2.74997014775796 -7.94035864019335 -2.12704002979604 -8.29424733327421
"33" 2 0 -70.99917289 -0.525837543 -14.6839180431133 3.74315421985829 2.46087293861466 -7.15672482975029 -1.89195668167489 -7.9838957229615
"34" 3 0 -65.99917289 9.274162457 -10.0758365107848 9.70228296902837 -0.333252205274723 -6.92077916763313 -1.18458870792059 -7.63319228341323
"35" 1 0 -71.59917289 -34.225837543 -4.87542532903412 7.23637087055721 1.32899224049924 -6.90881639660012 1.14230724275663 -6.51566248417387
"36" 2 0 -44.59917289 -12.325837543 -8.37857227130191 8.95989013942438 0.466214183933137 -8.85958349638275 -1.86690862829295 -7.50386647194083
"37" 5 0 -63.69917289 -19.825837543 -6.76984620124334 7.26186033450678 0.961745738006678 -8.81781286309255 -1.37191403592532 -6.80273972824682
"38" 1 0 -67.09917289 -24.825837543 0.818477174407949 3.53384520076817 -1.16056889539263 -7.97602489812251 -0.922989781298262 -7.93250262966108
"39" 3 0 -67.29917289 -31.525837543 -3.88443079250965 9.49193241516586 3.8037980633111 -8.09785861584799 -0.109524275106875 -7.88181636167687
"40" 4 0 -77.69917289 0.674162457 -6.11825924939825 1.76207402560324 -0.934183279209504 -6.16846543695394 -2.54431589364978 -6.02053716000587
"41" 5 0 -49.69917289 -13.025837543 -10.833158578554 8.65698148190882 0.378650334616403 -9.01413870435555 -1.39108804812277 -6.26479668576018
"42" 5 0 -64.29917289 -33.725837543 -5.09611716235772 7.55554680864861 3.77483320889869 -8.47981491236994 -0.329601301548484 -6.82233114191395
"43" 1 0 -74.59917289 -5.125837543 -13.4686638263829 5.80923601787998 1.92709145124955 -7.68693930232182 -2.79819985367339 -7.38618241064079
"44" 3 0 -44.49917289 -3.425837543 -11.8534457954735 8.35050919754308 -0.399622434608998 -6.96168065001228 -0.526481668268805 -7.02744620979028
"45" 5 0 -48.69917289 -9.125837543 -11.207525406872 8.36117048393377 -0.00805660606982522 -9.34807526015279 -1.01645089182378 -6.51029608102387
"46" 2 0 -71.39917289 4.074162457 -12.4909624306222 7.65038276933464 0.27635736912373 -7.38711876748934 0.837394746797674 -6.46689209694573
"47" 1 0 -67.29917289 -9.125837543 -11.8751498465154 7.28732022807647 0.684303090126389 -8.65828594848629 -1.6233126133117 -6.44192516064075
"48" 1 0 -60.29917289 -32.725837543 -6.35991616216657 7.01408713103442 4.1109695401302 -7.66479359807461 -0.384653423707718 -6.37077865938804
"49" 3 0 -71.89917289 -11.825837543 -12.2196698601659 6.18288747663191 1.42688482439251 -9.10364091294814 -2.4870522975463 -6.7887493488759
"50" 3 0 -75.19917289 2.174162457 -10.4408700031228 3.16934716280087 0.288057324932073 -6.28831156597437 -2.27651934205699 -6.64425505721966
"51" 3 0 -45.99917289 -15.725837543 -8.92149998309162 8.61942142404538 0.374459965312975 -9.18055729912704 -1.46014371297954 -7.01090107150649
"52" 4 0 -49.09917289 -15.725837543 -9.92499846718912 7.31965565212999 -0.0587948674652126 -7.64970139979806 -0.956379268483232 -5.43818120514067
"53" 5 0 -58.79917289 -28.525837543 -7.42165527421711 7.39513208315785 3.95675669937422 -7.43973968126422 -0.717544733176518 -6.40867836419881
"54" 3 0 -50.09917289 -11.025837543 -11.5368209885995 8.91790347153995 0.368596528580418 -9.44237939492723 -1.5038905428618 -6.48206914467154
"55" 1 0 -51.39917289 -20.025837543 -9.78746801410596 7.45986915017798 1.55893453130713 -9.33259384076584 -1.84068447164181 -6.50436061216245
"56" 1 0 -46.79917289 -6.425837543 -9.89324950345354 8.6183646899886 0.340172838387293 -8.10432489563141 -1.2624709628633 -6.98803386411196
"57" 2 0 -47.79917289 -15.425837543 -9.10546057149418 7.2676034651554 -0.100822412275467 -7.84517985988279 -1.04403061801911 -5.81439410403878
"58" 3 0 -64.49917289 -0.725837542999999 -14.4697282904261 4.72081036310221 1.65498180431634 -7.1295753152791 -1.76442797495017 -8.128983116434
