"group.all" "pa" "lon" "lat" "X1Km_.eigenvariables.1" "X1Km_.eigenvariables.2" "X1Km_.eigenvariables.3" "X1Km_.eigenvariables.4" "X1Km_.eigenvariables.5" "X1Km_.eigenvariables.6" "X1Km_.eigenvariables.7" "X1Km_.eigenvariables.8" "X1Km_.eigenvariables.9" "X1Km_.eigenvariables.10"
"199" 2 0 -53.105559082 -33.148896484 13.6056920151914 -6.593037331384 -9.1465547625061 9.54099111512463 -4.48244839211286 1.82782688536858 -1.21354059259034 5.31166299625354 0.889982032183551 4.18719431088313
"200" 2 0 -41.655559082 -8.128896484 18.7660571885695 -17.649055203724 -11.3431524088554 7.82577023816769 -3.79149993243039 2.59742099929957 -0.411133338825847 9.63629736621426 2.54238406496542 4.30515319867133
"201" 2 0 -55.195559082 -23.938896484 16.8891863611845 -9.20117666454594 -12.8745399671687 9.24949891997404 -4.9056123443899 3.37029493437437 -1.66029972589823 8.4925922930233 2.12233638196203 3.60242956756275
"202" 1 0 -38.795559082 -12.978896484 21.1065190827876 -9.83450373159312 -9.53040198891858 5.91002981811808 -6.06744610088586 1.92005162040889 -1.46906322794919 7.68572112660507 1.91415041658501 2.06890614212976
"203" 1 0 -55.475559082 -21.588896484 16.9123366837545 -10.9883396471803 -12.6111819512522 8.45143769368779 -4.85186472298592 0.936202553783049 0.00608720613861002 8.57967122981236 2.50546378373948 3.08020745735927
"204" 2 0 -55.985559082 -19.738896484 19.5833520211313 -12.8500652936683 -12.7805697499459 9.99806370802547 -5.49949264872085 0.335051991351975 0.0960068123934411 8.36692439084466 3.74878155859188 1.63396237951932
"205" 3 0 -51.515559082 -28.348896484 13.4925709474103 -5.21278314483963 -11.8007307473601 6.62182904453774 -5.31801919480124 0.98044712925856 -0.721043439426124 7.0840479229164 3.03252232760384 4.64808449483745
"206" 3 0 -52.695559082 -25.428896484 14.7984964960862 -7.04579848519344 -13.7176732097866 8.56125255243153 -5.05768882055104 0.662916384835015 0.0390948783719088 7.88729644557957 3.23427035788414 4.48306449499816
"207" 3 0 -49.935559082 -24.708896484 12.7764173942894 -6.61296163613849 -13.2806193288921 6.25817214903121 -4.03891348925526 0.509718882492788 0.345855424316258 7.82245753681972 2.79785527580689 4.1430930882206
"208" 1 0 -56.325559082 -19.028896484 19.768290085523 -13.3111761629666 -12.289003332087 9.69038112608528 -5.3201908915335 1.03540651086801 -0.0674788863226518 8.69156565279931 2.72399848481315 1.81334879443012
"209" 1 0 -41.245559082 -21.818896484 17.8719745493729 -12.2367876929536 -9.853601127666 8.91523726122769 -5.43434382107845 1.7307472159609 -1.21979813948056 7.19964812392669 4.20880831941132 1.63612003091725
"210" 1 0 -41.595559082 -5.998896484 18.7075011006464 -15.2629755953328 -11.5401831803832 6.42319880048105 -4.39749121417201 0.974767835904462 -0.0154117694602163 7.79256524958812 2.08375021755671 3.90555297037817
"211" 1 0 -40.095559082 -4.268896484 19.7653213616277 -16.718201632149 -10.1350816451178 6.17785513966867 -2.71767630878068 3.03511222402051 -1.13374134495241 8.41014889771397 3.62790184785911 3.50253648982249
"212" 3 0 -41.415559082 -7.678896484 19.2128204465094 -16.8706556306495 -11.1254653093558 7.45476240617599 -4.78906764442653 1.27862071065326 0.0471026434696387 8.8617892051171 2.15700021115701 3.56201651218415
"213" 2 0 -40.915559082 -9.668896484 16.7220818910128 -17.3263505326784 -10.7917646883408 7.65601549411968 -4.72405677760487 0.949889454644401 0.580504065266225 9.68090093141374 2.79263200611267 4.53658856835664
"214" 1 0 -50.405559082 -18.278896484 18.5196613250191 -12.7366135648467 -13.8958381450924 6.43387062159962 -4.8914241761153 0.753924460435152 0.0275339035614294 8.29511099442131 2.74020909206381 3.21473633829772
"215" 1 0 -37.415559082 -10.708896484 19.2924538620841 -11.8984301782374 -8.61114352108598 6.96491382528643 -3.71363728285733 1.11330411327463 -0.0979648101984945 7.02291225711117 1.41394113339554 2.64770966395482
"216" 2 0 -42.805559082 -9.148896484 18.2058238684916 -17.4920799422554 -12.1031008425076 7.84769027904568 -4.65704604499269 1.48668171241522 0.130168130116003 9.67867725510584 3.23985039800898 5.10520588633084
"217" 1 0 -37.615559082 -7.798896484 16.1394277264396 -14.1163368866783 -9.94410761916662 5.23136095184186 -3.2671480875796 2.31238162285535 -0.682267979229578 8.58111427063235 2.34169099588188 2.87574336320644
"218" 3 0 -56.345559082 -20.788896484 17.4801493450047 -11.6885619699611 -12.8462643218998 8.33192876902305 -5.65699979777486 2.15396831603857 -0.690022357661988 9.17781172996204 1.65706657330217 3.01333761835201
"219" 3 0 -38.745559082 -9.358896484 16.0291251031682 -15.3468819579007 -9.48870621757996 7.58976901811608 -4.49389511080975 0.818200174755274 0.425934609587048 8.85863284119608 2.65398572079683 3.59519067313342
"220" 2 0 -39.325559082 -10.198896484 15.7986382581928 -14.2096381057434 -9.74604356789295 7.35610687757593 -2.92600817365353 2.75280057511805 -0.580085410438122 9.15557922297355 4.4978849184772 4.38301862488974
"221" 3 0 -39.845559082 -12.498896484 17.4445650685285 -12.9688373329719 -7.92129676528335 8.16904418165774 -4.37941340611097 0.813193704641519 0.360180013307916 8.34757264875279 2.53638183671809 2.59392288436672
"222" 1 0 -48.975559082 -25.128896484 13.2636666941566 -6.10382665749347 -12.672408610462 5.78839399218068 -4.7083214717523 0.897730657367053 -0.252013968295971 7.53820805073911 3.15780280944953 2.93109901111604
"223" 1 0 -39.775559082 -4.598896484 17.8737972943797 -14.7439081276415 -9.99485457661516 4.29751331509376 -4.84990239909103 0.745605846113223 -0.187674885106861 8.08367890374085 4.03715394978365 3.41828226602981
"224" 3 0 -49.955559082 -23.448896484 15.2324059930417 -9.17555632895959 -12.8163987510014 7.98590584113107 -4.53829674742899 1.14928555241141 0.148300978604678 8.41434717691632 2.30412370793014 3.92284405422572
"225" 2 0 -43.005559082 -13.328896484 16.4433929737696 -15.400624084905 -12.260583865863 5.40339418856895 -5.7343551224054 1.48037634882741 -0.872643555056205 9.50125297936915 3.58463890067226 3.63252128643315
"226" 3 0 -36.375559082 -6.998896484 15.7800666235261 -15.0193116529568 -8.47172628299149 5.53215251206857 -3.52921011015989 0.489789083417468 0.788187988545183 8.1482173955636 2.46558629102543 3.4473640201355
"227" 1 0 -46.945559082 -23.558896484 13.9105735141036 -7.80506894686496 -13.0173552687756 4.85334721257297 -2.67131875706743 3.09370401395179 -1.50293715341794 8.27809799700924 3.44651134809377 1.9767059091665
"228" 3 0 -42.425559082 -22.828896484 17.9293854654131 -10.9093565125025 -8.73777855591595 8.51740502510675 -5.0616371420676 0.995190778460013 -0.454971934745483 7.34280738668202 2.38295677056421 1.07459854277201
"229" 2 0 -54.325559082 -20.138896484 17.4839347446741 -11.195400501301 -13.182699636994 5.94339073257618 -5.44479722824814 1.39476444607632 -0.380548448615288 9.28562022872261 2.5442166698679 3.04462343527941
"230" 3 0 -53.175559082 -28.848896484 15.3934703652124 -7.33537914307064 -11.5774056274098 9.26263989254255 -5.98173605749609 1.43355855893929 -0.807192218081565 7.60578257865791 2.97656099402782 3.58614408005301
"231" 1 0 -44.425559082 -22.118896484 10.9007465427468 -7.20116350173673 -15.6374295296858 0.645852674784513 -5.05455967061153 1.58419189436459 -1.73655145475069 10.0119330293341 1.30449883984758 1.27335690548921
"232" 1 0 -40.855559082 -9.728896484 16.6904987925914 -17.3036318044946 -10.7401407521235 7.3998142492079 -2.97207862788519 3.41015321211284 -0.940894614425294 10.1683005217741 3.61219464881358 4.28759934344097
"233" 1 0 -48.435559082 -19.038896484 15.8657494543685 -11.5567450105542 -14.6885663244865 5.98086713510152 -4.34643761192039 0.397496126937204 0.349249621882964 8.33770464876759 4.11101931995582 2.75048153993266
"234" 2 0 -52.105559082 -22.248896484 16.2571543156746 -12.0188929041243 -12.3079512061229 8.75732900867543 -5.70595625194292 1.16169258554259 -0.38432940702617 8.51468397052473 3.42865562224015 3.16732841453785
"235" 2 0 -48.165559082 -20.388896484 16.8843499937979 -11.7977980324521 -14.1461278631904 6.60768779919823 -4.90245850526024 0.635995170299332 0.0105298455592084 8.28254106891524 4.11584641381101 2.20744622676202
"236" 2 0 -41.095559082 -19.068896484 17.5461987662856 -13.2702042335088 -12.2013860812742 6.4802014960265 -6.72363998115341 2.11960321405179 -1.56779198287455 9.48199265194493 2.33792473693395 2.34784600367414
"237" 1 0 -50.625559082 -23.008896484 16.3663617413141 -11.2832410092519 -12.5953318835664 9.12251215259905 -3.48728215242864 2.29878516381262 -0.497190669339006 8.67277423012416 2.54046995174189 3.30176804601094
"238" 3 0 -43.335559082 -14.548896484 17.1062941206614 -15.6444476466205 -11.645071386614 6.70386158260498 -5.01448419490948 0.863895247413001 0.0737929665557457 8.50779566475184 3.41346355551947 3.68513033787381
"239" 2 0 -41.825559082 -13.208896484 12.5289596907078 -10.5847163785598 -12.3372792454732 3.59515878083643 -4.04847752548105 0.349349821977493 0.696948673347712 9.02529834717093 3.70080220440032 4.81113070673533
"240" 2 0 -48.645559082 -22.148896484 15.2727715827065 -11.0033651509868 -13.4074117197176 7.15619963423637 -5.11283996586532 0.721323145655134 -0.0426935954571463 8.14212699537482 3.20150183988727 2.53239111948534
"241" 2 0 -52.735559082 -32.168896484 14.2298071266506 -7.38866555068517 -9.87445334387682 10.1968547291749 -5.06728673796433 1.11337897216145 -1.21110345284168 5.06516857447147 1.92911835158 3.80614437534603
"242" 2 0 -41.165559082 -17.968896484 17.5466966328513 -12.9686001269804 -11.5898287053162 7.27971698449977 -5.20268143220485 1.65127794998809 -0.51102391693331 8.90687130755724 1.85253713393873 2.95528180709186
"243" 1 0 -37.815559082 -7.248896484 19.3687743667887 -14.5063868907613 -11.6728810467006 6.15947288505081 -2.78112513490912 3.30080442264085 -1.37946222318741 8.24348123975228 3.24313803489599 2.22154017187959
"244" 3 0 -39.205559082 -12.278896484 17.094679786811 -12.0715900783474 -7.6479672383915 7.46107230193082 -4.94974102562681 1.34385188023895 -0.160047619023282 8.07486913037269 2.30617284247794 3.05659684381003
"245" 1 0 -55.925559082 -31.018896484 13.2661107969486 -7.88131227694971 -12.1797475027146 10.4167461434879 -6.68782429312957 1.42657443571267 -1.3135207100201 6.61906868535944 2.94521141690506 4.34575512888018
"246" 2 0 -40.175559082 -13.728896484 15.8918625702836 -11.7683898695843 -8.31090799057647 5.15944507103077 -5.58536729808271 1.39909491341623 -0.607334572761336 8.67004384426782 2.82240409963557 2.41777906358708
"247" 3 0 -42.505559082 -7.328896484 20.0562896796854 -17.0045988243871 -11.4424640529292 7.55883429599588 -4.20716173520059 2.85040344099419 -0.805855776868715 9.5274818858408 2.42439802937902 4.2213894073716
"248" 3 0 -57.745559082 -18.868896484 19.0243574192354 -14.3280083744328 -11.5497057038209 9.80000093272077 -5.65814976243759 1.75008834778199 -0.387183042022101 9.14161096476846 2.10153542640892 2.71537351925985
"249" 1 0 -48.545559082 -25.528896484 18.2442307701424 -6.38766919320655 -11.8715822169023 8.52238419248929 -4.00113408923707 2.53315099229199 -1.43822259629247 6.84200784843308 2.16381665532682 -0.272345111843819
"250" 3 0 -39.105559082 -13.278896484 20.3075836290424 -7.49067438233014 -9.38257702580355 5.90869347152221 -5.84023753928005 2.0742678799057 -1.27225574517952 8.46289646885022 1.72590743642224 2.12236362427052
"251" 1 0 -38.725559082 -8.708896484 17.3526901722857 -16.4097737649481 -9.33230440605252 6.88928042054185 -5.21057955016801 1.51552104576538 -0.276496064186017 9.14120111407548 2.18990279840335 3.27730057003316
"252" 1 0 -46.455559082 -19.998896484 14.2461293860044 -10.3277511811974 -14.9002352422421 4.4667541635577 -4.19978569378587 1.11320566384932 -0.175389537862532 8.88021176654703 1.76030763967135 2.81030028665118
"253" 2 0 -38.435559082 -6.588896484 19.7360046227485 -16.5046390132249 -10.5779912961987 6.78092980950029 -5.17520945135463 0.467021008882595 -0.0202472378192886 7.92283489297299 3.28574851676153 3.34077821057737
"254" 1 0 -53.355559082 -20.358896484 18.7816873728681 -12.0758897825996 -12.936916595661 8.30726233754496 -4.40930697350646 1.13129807623567 0.277867149141425 8.97726110226867 2.04882604342766 2.55477787345863
"255" 3 0 -44.835559082 -18.818896484 16.5843956591985 -13.3606504472427 -14.1050393255331 7.32121207397156 -4.24804383363265 0.33789986394836 0.394522712010158 8.04316004941193 3.3523610486785 3.05920974202524
"256" 3 0 -56.245559082 -18.278896484 19.6639984031234 -13.7289467539321 -12.5671676166613 9.4391876311879 -5.92064110833658 1.20998531414837 -0.378648226549293 8.72398564177788 3.41163561194614 2.05778838999251
"257" 1 0 -40.415559082 -10.478896484 15.0281854195299 -13.1912057269335 -9.85742488466889 5.72323959061289 -3.30937474980314 2.44031465201016 -0.372075967152773 9.83215338622145 2.52374207873617 4.22463312751494
"258" 2 0 -45.845559082 -19.868896484 15.5232626683079 -11.9592226803052 -15.2489637484081 6.70799104149382 -4.47404990879746 0.853630443433096 0.193591693834983 8.40874893079293 2.49058790108324 3.16451136427123
"259" 1 0 -36.845559082 -9.198896484 16.7239944124557 -14.0372060218467 -8.92369586268518 7.03817365209315 -4.94033278600146 1.03464539509781 -0.0328866095600923 8.04148399263967 2.89379026756957 3.87661772945305
"260" 2 0 -43.305559082 -19.378896484 15.5509304716738 -10.6242736527056 -14.9289193598052 4.87109181237673 -3.02211542742906 3.05992991987725 -1.79954438772432 8.21537230679195 3.42969627984411 1.93120442423331
"261" 2 0 -53.205559082 -33.398896484 13.1775568599641 -6.27674598212011 -9.16140717341858 9.34573043682768 -4.86516786175535 1.51433476318384 -1.24049790299115 5.1252863820381 1.48538066804823 3.88807290699303
"262" 1 0 -37.975559082 -7.028896484 19.6386133436932 -15.8237618268537 -10.9087550042989 6.36812937646444 -5.72471304451994 0.964566636603844 -0.504976770122598 7.95396608191587 3.52539787072665 2.67989150335926
"263" 1 0 -55.145559082 -29.818896484 15.6806842300754 -7.5598503833606 -11.5802232015499 10.6371099168194 -4.74851901363104 3.94492745011874 -2.72455678410324 6.74400443272371 3.64858919701778 4.69559490001332
"264" 3 0 -52.155559082 -23.748896484 16.3839398176951 -9.94140347088788 -12.4626146873186 9.43121638689781 -4.36472789928253 2.10881077133911 -0.784787639050349 8.10693141955751 3.30701001946688 3.29807947523942
"265" 1 0 -41.285559082 -19.118896484 18.3325471489394 -13.9439182677558 -12.1992046218505 7.7640330747693 -6.50193699119029 2.00225659242328 -1.36098325321824 8.78089374160857 3.37021963492587 2.48536259306797
"266" 3 0 -44.855559082 -14.988896484 16.4588412097325 -13.8399297112671 -13.7925360671473 6.61457099854641 -2.76866367340891 0.823698338484146 0.64438974956921 8.19180403792011 1.88564192678517 4.08936763035677
"267" 2 0 -43.865559082 -14.708896484 17.2478240770004 -16.009845790744 -12.3204848513742 7.29972188430087 -5.18197159893738 0.921007735166476 -0.190466654482854 8.27979773483706 3.98002006759532 3.75605067167558
"268" 2 0 -40.495559082 -12.328896484 15.4049075999454 -12.1432061675432 -9.04770270790799 6.85332214090564 -1.87383903905002 2.50965180589213 -0.309558940613212 8.57682883453309 4.02658043361075 3.68421525603283
"269" 2 0 -42.265559082 -9.378896484 18.0899811145456 -17.4215821750884 -11.0478218006535 6.76224836609515 -5.68189172900553 1.13397700125115 -0.0181931901904478 9.61968493960711 4.38571987391704 4.53336209180225
"270" 1 0 -49.935559082 -21.078896484 16.6828074719342 -12.6315635151445 -13.1761283649468 8.39722255780087 -5.01306996419199 0.828034011560083 0.031550479098421 8.42263429954363 3.33642440864819 2.62113708253564
"271" 1 0 -44.615559082 -13.758896484 16.632237011481 -15.0883721141391 -12.7249328041051 6.39742491791098 -5.17790048143874 0.819173892528955 -0.150817975460569 8.2773996567426 4.14298511395058 3.90132776043392
"272" 3 0 -47.125559082 -19.528896484 15.3096013608536 -9.22504185169437 -14.7176186422228 5.14261648310633 -2.33185527154361 0.254045729409339 1.25455765413911 8.19510177675934 1.80503653635547 2.14787937830252
"273" 1 0 -43.755559082 -17.218896484 15.0144360658038 -12.4850229102184 -13.680100950135 4.94881504087646 -4.20680292716063 0.926345939109727 0.25081418436571 8.66451126979342 2.21040557156723 3.50679589056964
"274" 1 0 -50.225559082 -28.978896484 12.6707692021331 -4.0131949676775 -11.8023244841381 5.82516696018955 -4.47376128565655 0.53863717880171 -0.0868936164392686 7.23491208460755 4.20621606308557 3.90846998693183
"275" 2 0 -36.725559082 -7.568896484 16.0103262284644 -14.8353712763401 -8.77888720107923 5.67280526120138 -3.84048486703047 0.396407297700934 0.609616818471689 7.92357746693858 2.67347047614651 3.08573152993475
"276" 1 0 -39.715559082 -12.248896484 16.6090656331075 -12.8463728239251 -7.88932167963558 7.14619610190331 -5.38803490783906 0.999445805814071 -0.194788118253258 8.35826584139085 3.54459346941868 2.71790338346424
"277" 1 0 -50.385559082 -27.148896484 11.4788059658366 -4.82141816227682 -12.5212305858404 6.19041704882797 -3.56893897505125 1.04707127889815 0.226634702576817 7.66104273871517 1.83006912547406 4.73387288980962
"278" 2 0 -44.385559082 -20.728896484 14.1373014677313 -9.93264539605232 -15.1241181542467 4.05644751949079 -2.25640276710902 2.7725601789257 -1.12638789381261 8.66207373153578 3.54559297884734 2.61491996732237
"279" 2 0 -40.875559082 -20.728896484 16.1858088510442 -10.7998021153981 -11.0986844274026 5.97051793132218 -5.9308043963879 1.33248137274902 -1.53351328906917 8.87970583237348 2.14462681462417 1.32985338180578
"280" 2 0 -45.485559082 -15.308896484 16.8110752715589 -14.0464947055824 -14.0694837948347 6.39108198271268 -4.68208367754166 0.867101536508815 0.000626047659894047 8.35647973637629 2.53330354619468 3.8626298591602
"281" 3 0 -54.425559082 -28.108896484 15.9587119709566 -7.21853609852739 -12.4034452065972 9.38452275933708 -6.82421127704039 1.89608138878322 -1.53584126934992 7.23115716093917 3.19813534869498 5.69492369481472
"282" 3 0 -48.405559082 -20.378896484 17.1855024815984 -12.4362914953328 -13.9415060629114 7.30141949816288 -4.96924904819952 0.763035664968761 0.0946023329699457 8.53735368817482 3.40481879631433 2.52787862857012
"283" 1 0 -49.945559082 -19.268896484 18.1146395999966 -13.2191589379801 -13.9297775700549 7.08235020490658 -4.67262332614581 0.897247381393595 -0.138835733369325 8.04507654182547 3.60303607674881 3.32528398098833
"284" 2 0 -41.225559082 -19.848896484 16.4597616857637 -12.3210329015667 -12.8150706122497 6.39073043757525 -5.59108884780114 1.8363199822301 -1.3201319538763 8.70970288731788 4.23665399366751 2.63624676982439
"285" 3 0 -42.845559082 -11.848896484 14.7122748374475 -14.7032925948708 -12.9708001776917 3.93077202335501 -4.67685466552489 3.18114533492435 -2.06415151144324 11.0231321380876 1.83874247208666 3.70448968795489
"286" 3 0 -43.185559082 -5.978896484 20.7586044559192 -15.3779833091802 -12.0576615210447 6.7103666512362 -6.37141272587987 2.07036311494653 -1.35065323066847 8.49330494432468 1.94475908575423 3.59512629050583
"287" 3 0 -39.265559082 -8.848896484 17.2577101985823 -16.4305295922435 -9.81858913752604 7.30724476064753 -4.86911645861688 1.41497294987711 -0.0328185340948696 8.90323580380936 2.08781223136457 3.63964561067947
"288" 2 0 -36.555559082 -5.908896484 19.3684617985697 -16.7853506163859 -8.78725793396727 6.05134634296161 -5.31835584919899 1.11621445114918 -0.569420948902218 9.02104137416495 2.98364932791067 1.65240983782323
"289" 2 0 -46.595559082 -14.958896484 17.3504916704077 -13.488713956538 -13.2497139611306 4.44181705530372 -5.77118114258415 1.2982953959189 -0.770466794945677 9.33687115665692 2.81299705103367 2.759497510224
"290" 1 0 -43.895559082 -21.398896484 14.0902216127249 -9.05098272306734 -14.2631591824594 4.40043136011478 -1.69425308098455 1.26802769740601 0.36569832575894 8.01219188328523 2.61247040611804 2.5691691646137
"291" 1 0 -41.465559082 -15.748896484 15.1233872165028 -13.104935151845 -11.5171887200921 5.08998549761549 -4.29197434822647 1.38581589310602 -0.49721181818613 8.39492714916694 4.14959295617631 3.07982248831961
"292" 3 0 -54.665559082 -28.088896484 15.986166165205 -7.33699972344 -12.5520221791182 10.2957770845328 -6.6805999030033 1.71742463322933 -1.55546241196547 7.00016553199095 3.86038730080233 5.13182087214214
"293" 3 0 -38.185559082 -6.368896484 19.3545724266962 -15.765852925054 -10.8007890564768 6.44898624646263 -4.51140876778543 0.89659272349201 -0.394888134574976 7.78820628699801 4.70740291483559 3.00931378564999
"294" 1 0 -39.795559082 -17.248896484 19.365520333873 -12.3237922902213 -9.11060044406352 8.27424876991758 -4.47654122846632 2.89365283548999 -0.995968555930571 9.12245178434721 2.58575273938549 2.61690822716639
"295" 2 0 -42.785559082 -22.628896484 18.3621292914043 -11.0709089195317 -10.719059623987 9.20353610645421 -5.64604858901452 0.836210277518767 -0.61340575053381 7.37102384262125 3.43924470545317 0.842074676241605
"296" 3 0 -57.785559082 -19.248896484 18.9930075086819 -14.2238920264704 -11.4714875879425 9.73054084972515 -5.67344291881337 1.53134768682926 -0.338747155960719 9.13276274688574 2.46661732596834 2.46953476557202
"297" 1 0 -52.725559082 -25.478896484 14.4543835510925 -7.07797662653293 -13.8823325920761 8.25454853856318 -5.36126354333003 1.81312864513587 -0.611035487435128 8.36619703452989 2.61772035403675 4.58829920690431
"298" 1 0 -36.725559082 -9.408896484 17.9050924824374 -14.2054432601739 -9.63516538854913 6.57118377140483 -5.52032639366265 1.43012090266447 -0.701049054556777 7.77865905312892 2.61810981782829 4.23045220251532
"299" 1 0 -40.265559082 -4.428896484 19.9939111614042 -16.5970675361645 -10.4361510708369 6.36276021644976 -3.63583985394982 1.70998963472499 -0.113964065538476 8.46987653465039 2.04720381125701 3.42325807394129
"300" 2 0 -48.345559082 -19.578896484 16.1512184572479 -11.2265083302998 -14.7705366960601 5.91167501830425 -4.51279799217875 0.674549827276121 0.387714825889755 8.90996502057359 2.9874887486543 2.6605128247062
"301" 1 0 -49.215559082 -20.738896484 16.6822816649974 -12.175408870138 -13.9769195926943 6.95074892460755 -3.22784047498653 3.37748077084585 -1.35733333333318 9.36765986572355 3.54442944252322 2.43036867593898
"302" 3 0 -36.035559082 -9.088896484 19.3982899277056 -10.9055594486412 -10.4847163655436 5.32222445991878 -5.17860774907547 0.879401056993041 -0.811294237205338 6.6865711786833 2.77706293182843 2.90605677381904
"303" 3 0 -47.705559082 -20.208896484 15.6335137477989 -10.1164650751162 -13.9738374140916 4.572373167001 -4.05348480380771 1.17482758088108 -0.418691107394886 8.2064076306877 4.10940219032379 1.62752494181379
"304" 3 0 -50.155559082 -26.188896484 12.4881339165054 -7.28941243345083 -12.9163290416556 7.55524947823095 -4.35252671224183 1.29359618948397 -0.475775035229429 7.46635268722791 4.41389168106097 4.24531935835642
"305" 2 0 -40.105559082 -10.948896484 16.6996949519602 -14.2404114610748 -9.67748477193394 6.82998314391408 -5.97788129449872 1.74573442579441 -0.601315973946811 9.9570447578572 2.57288337339779 3.61717529922709
"306" 1 0 -38.105559082 -9.678896484 17.7274107136983 -15.543200395885 -8.41169252812024 8.38433144082112 -5.38934949798815 1.54818931410128 -0.707676387733459 8.43919014645356 4.71073494930857 3.45762180053727
"307" 3 0 -35.525559082 -7.538896484 16.8109412845279 -12.2779942700866 -9.70100283526565 4.82757765726165 -5.79684797304119 1.40622223321816 -1.18526685262823 8.12409859878708 3.63083840630134 3.11904035342299
"308" 2 0 -43.045559082 -8.398896484 19.0082211703 -16.7914119719395 -12.0390722403921 8.10889863899453 -2.82341624629021 2.62633110717646 -0.529621267171275 9.42079105324686 4.36206511523821 4.49086354351605
"309" 1 0 -35.195559082 -8.408896484 20.9542933039577 -9.30797167505298 -9.93776863356255 5.4620680997716 -4.4277292056217 1.05432984482702 -0.539429351487758 6.71895991036366 1.8753162951477 1.59916153958844
"310" 2 0 -43.925559082 -20.588896484 14.8407301826714 -10.6045474950301 -14.4758086078836 5.80036989197463 -3.37893152975145 0.208805888297024 0.686308227698841 7.56605364993574 2.51072663250511 2.8695258943935
"311" 3 0 -38.005559082 -9.098896484 16.6708053963983 -14.755929772997 -8.79058974534583 7.53804930001322 -5.73372928772759 1.72462731291137 -0.577065260869497 9.27273002586674 2.38147442985275 3.50034627151674
"312" 1 0 -52.555559082 -27.558896484 14.6946533041456 -5.83084240225405 -12.2737304113454 6.44294855270237 -5.75216466629128 1.52527235028708 -0.898297744522285 8.23100774511314 2.61517599140977 4.51631226502452
"313" 3 0 -41.005559082 -3.938896484 16.900863959476 -13.6894635189421 -12.0076754367917 3.32983224584638 -4.40289004888607 0.580674382957251 -0.377135302453476 7.30816973429987 3.76001421735702 4.75174851126577
"314" 1 0 -57.165559082 -21.388896484 17.8844976530384 -12.3050254881502 -12.1801095030739 9.4404998165744 -6.12995996918185 2.09224520002608 -1.27394124039187 8.59061630030548 4.43093772748104 2.72282251800219
"315" 1 0 -54.255559082 -27.678896484 15.5382972694888 -7.28350028516842 -12.48461125782 9.29824106424988 -6.31384870456186 2.7946407963463 -1.7146195470242 7.95863855702181 1.2135028597291 5.56357970840314
"316" 3 0 -52.875559082 -29.348896484 14.3845795330929 -7.20557548572184 -11.6362925419921 7.85416977540163 -4.5970973478182 3.1281417528515 -1.80916902544429 8.03335654578249 2.10646420183357 2.98512214467541
"317" 2 0 -49.275559082 -18.568896484 17.6777347416388 -14.5386558264181 -13.2703992223243 7.15863107093796 -3.79509213676674 2.55657187237112 -0.833980847582528 8.69758153729869 2.3424308227463 3.74375126290433
"318" 1 0 -52.445559082 -23.518896484 16.1050352077834 -10.294276890138 -12.1103514882206 8.97362864205135 -5.71293887389966 1.55994902619867 -0.491239845417292 8.4085817874736 2.48571089416573 3.73223307243445
"319" 1 0 -39.995559082 -7.048896484 17.576219886115 -15.5111199994289 -10.5156642580719 5.40978368182173 -4.9742602464097 0.994324568370988 -0.236378033734264 8.24977025801898 3.83278350287367 3.63952142089925
"320" 3 0 -43.675559082 -22.208896484 15.7433627481705 -10.3980733490042 -13.6105463658472 6.75995409130581 -4.39858496318165 1.10137499124755 -0.720753376147055 7.54714881069638 4.20455558920191 1.2590155657372
"321" 2 0 -47.185559082 -15.188896484 18.9719232383735 -13.0204796091826 -13.7192866781089 6.3160759482421 -2.22838671136126 2.67123125848628 -0.905073232891211 8.02722313377625 3.59750526437864 2.46863263957773
"322" 2 0 -44.725559082 -19.918896484 15.2911570228946 -11.8905816170354 -15.1249730035802 5.26125915333181 -5.22359134980133 0.742721814184608 -0.190520661434208 8.65435746243227 3.54016675316643 2.8598970346143
"323" 3 0 -43.445559082 -7.608896484 19.3163845287966 -16.3166949918373 -11.4472080837333 6.7659089187782 -5.63250574233391 1.4660070641604 -0.279062367237698 9.23650196881354 2.6494728650299 4.16140138176181
"324" 2 0 -49.485559082 -17.858896484 17.8595238040625 -13.6261172140179 -13.6481169680182 6.73065956055138 -4.93097866393577 1.33238944541581 -0.192799444383022 8.48150147297879 2.13601055946027 3.70762958324159
"325" 3 0 -41.395559082 -21.658896484 18.3718408232006 -12.459041238751 -10.3622444055707 9.75556559094266 -4.21439785187441 0.470109855796936 -0.180863406025314 7.25178157642049 2.18024964961096 1.36505925765522
"326" 2 0 -45.255559082 -19.238896484 16.7973781288267 -12.5216772546424 -14.5729525321666 7.19125852999595 -2.92703647956898 1.57850180642489 0.0386736966471621 8.46763699914081 2.97934112514862 2.89733152892142
"327" 3 0 -52.805559082 -22.028896484 16.7734704114975 -11.8242572309921 -12.3809740556944 8.31495768471831 -5.37278296699283 1.78696740783124 -0.358628719216231 9.09843549855159 1.98398770604378 3.43743963560151
"328" 3 0 -55.815559082 -19.698896484 19.6398784240838 -12.8483966323895 -12.7953067900061 9.82481661932789 -5.00787685314481 1.06347617174007 -0.0880126278445453 8.59371505928176 2.93532729546097 1.91980687215581
