"group.all" "pa" "lon" "lat" "layer.1" "layer.2" "layer.3" "layer.4" "layer.5" "layer.6"
"45" 2 0 -64.09917289 2.174162457 -12.8336582011311 5.5431427783807 0.687230106529842 -7.46316644844928 -1.72608178365555 -7.60592465122155
"46" 2 0 -57.79917289 -15.325837543 -10.5554062503824 8.18530608001341 1.46084627380679 -9.8795025054546 -2.13971356435191 -6.51663151121935
"47" 3 0 -73.99917289 -15.325837543 -2.5702934620179 4.53204743666158 -1.92026717315247 -9.45104110730233 -1.87154801603118 -7.95688399083265
"48" 3 0 -49.99917289 -27.725837543 -7.89267810855237 3.73766477598777 3.50708456445719 -7.11261603984919 -1.0321363828627 -5.95318838511825
"49" 2 0 -69.59917289 -10.725837543 -10.5211142684774 7.46982390042787 1.01992695129613 -8.76887384516726 -2.20099357427525 -6.10807083863061
"50" 1 0 -49.29917289 -19.525837543 -9.40128166806903 7.91761041330055 1.20806398817994 -9.59651624219044 -2.0009526082109 -6.5876972016378
"51" 1 0 -74.39917289 -6.325837543 -13.0844866209273 6.33709296490047 1.82526213666951 -7.99303197149443 -2.42993555865862 -7.19786816222618
"52" 2 0 -61.89917289 -15.025837543 -9.34664142731073 8.41334204868169 1.30385719892633 -8.78223189480593 -1.89265237393766 -7.10379206959076
"53" 2 0 -59.19917289 -0.725837542999999 -13.5758675677664 6.35292335049986 0.621523198975892 -7.31678935009246 -0.710275616208845 -7.10743227665411
"54" 2 0 -71.09917289 -3.425837543 -14.2801845066401 4.18972836991241 2.21537195543773 -7.58301522877735 -2.35508884083966 -7.60118573327741
"55" 3 0 -68.69917289 -27.925837543 1.99714098962644 -0.33330067858363 -1.64919017509444 -6.47834483441988 -1.1010003424317 -6.15206732291935
"56" 3 0 -69.89917289 -18.925837543 -2.8273319552663 7.94282663479018 -1.00940814952045 -6.86441128990917 -1.17826924581895 -8.25916230523006
"57" 3 0 -39.49917289 -10.025837543 -7.42869505139871 8.56697437946523 0.737389630748915 -6.3000422152286 -2.18170766387232 -7.35950733683625
"58" 3 0 -77.99917289 0.574162457 -5.51360042370279 3.45842089824026 -1.76638567611836 -6.34866676252259 -2.60150541373042 -6.45254242016008
"59" 2 0 -61.29917289 -12.525837543 -9.67891090114482 7.52629401702554 0.565457195046506 -9.30413182743116 -1.44873992790695 -6.46233244799247
"60" 1 0 -66.89917289 -5.625837543 -13.1701761132008 5.93395133891311 1.04039054799869 -8.08714154888085 -1.75647634378735 -6.3632550625841
"61" 3 0 -63.59917289 -21.625837543 -6.59989360583485 8.33272413700498 2.33238780073721 -9.22494089941064 -0.937044585268486 -6.88572860401657
"62" 1 0 -47.99917289 -1.125837543 -13.6828180507217 6.39006422360874 -0.486598004570861 -7.46279490759331 0.747570388824937 -7.11724503987868
"63" 3 0 -78.99917289 -7.125837543 -5.91568226407892 8.0818110556788 -1.13223172069705 -7.42852273931413 -2.14054041363163 -7.84632338327819
"64" 1 0 -65.89917289 3.374162457 -15.0154192722566 4.59111875127839 1.1565838521154 -9.04599162595237 0.0386822647528267 -8.27727474843082
"65" 1 0 -56.59917289 -22.325837543 -9.42411603970562 7.24803272018273 3.02607701397588 -7.82013181166988 -1.46937592871326 -6.56470342976814
"66" 2 0 -71.09917289 -6.325837543 -12.9462747279919 5.72947270134176 1.51149995017267 -8.19122213101884 -2.3510221820916 -6.73214549201902
"67" 3 0 -62.59917289 -27.825837543 -6.03947697131442 9.60370065130864 3.785034545995 -8.84709225870002 -0.731447559239349 -7.80458886618041
"68" 1 0 -68.99917289 -33.325837543 -2.56142486817685 7.28658909857525 3.65810075875566 -7.90569713057231 -0.360437140982503 -7.9235109628576
"69" 2 0 -70.49917289 -26.825837543 -3.04543261875988 7.03599137448094 -0.968225698583669 -5.47277846292574 -0.933540673901948 -7.02253600878213
"70" 2 0 -68.49917289 -3.425837543 -14.2119517402646 4.03272377537865 2.01152129350406 -7.36203204762546 -2.10702402844104 -7.66707783325697
"71" 1 0 -53.09917289 3.574162457 -12.6795861296007 5.54286468705356 0.771617021915598 -7.38835510148049 -0.152694297186667 -6.58192365403281
"72" 3 0 -58.09917289 -26.325837543 -8.96943502262236 7.19309849759855 4.0959904958031 -7.89741465900145 -1.02027745190475 -6.07393318306997
"73" 2 0 -67.49917289 -2.225837543 -14.9471159518748 3.18059267785892 2.52765015691191 -7.30681655743339 -1.81026120081669 -8.34020792710339
"74" 3 0 -59.39917289 -22.125837543 -7.75019443640922 9.87740039896124 2.82553719085535 -7.33034911146761 -1.54006476358617 -7.48153011684591
